,family,father,mother,midParent,children,childNum,gender,RandomNoise1,RandomNoise2,RandomNoise3,RandomNoise4,RandomNoise5,RandomNoise6,RandomNoise7,RandomNoise8,RandomNoise9,RandomNoise10,RandomNoise11,Child
578,130,1.7399,1.82423,0.7016,11,3,1,0.753018859,0.950314768,0.841384759,0.771674942,0.819788546,0.865541382,0.4688865,0.220055708,0.621541569,0.970446123,0.451289633,1.7526
579,130,1.7399,1.82423,0.7016,11,4,1,0.702052403,0.646676903,0.670649766,0.842083512,0.276693233,0.456609561,0.470154063,0.10714238,0.851130268,0.853559941,0.138579806,1.74498
580,130,1.7399,1.82423,0.7016,11,5,1,0.675491815,0.969535851,0.792300901,0.103550125,0.455772585,0.875593358,0.965264105,0.528303852,0.707611551,0.408806411,0.234440406,1.7399
581,130,1.7399,1.82423,0.7016,11,6,1,0.59607029,0.690072178,0.642452807,0.326632515,0.888402651,0.918539295,0.822389846,0.460738771,0.750276642,0.117920834,0.336516485,1.7399
582,130,1.7399,1.82423,0.7016,11,7,1,0.66574821,0.167583675,0.8327335,0.555478224,0.82630113,0.255186388,0.333999236,0.366133609,0.021550659,0.681389095,0.823118651,1.7272
583,130,1.7399,1.82423,0.7016,11,8,1,0.254725057,0.325340784,0.913439192,0.856536889,0.094398324,0.747763406,0.279485759,0.987827277,0.356722165,0.983221218,0.971731975,1.7272
584,130,1.7399,1.82423,0.7016,11,9,1,0.403683712,0.796365266,0.919783802,0.770325201,0.83722922,0.022939732,0.096579388,0.675057677,0.447960436,0.187803588,0.35264921,1.7272
585,130,1.7399,1.82423,0.7016,11,10,1,0.392031075,0.745138322,0.744812338,0.25207789,0.037725166,0.650277603,0.517973473,0.410059126,0.057499901,0.46995614,0.900553352,1.68148
586,130,1.7399,1.82423,0.7016,11,11,0,0.553670252,0.690841999,0.34624978,0.21082394,0.282625936,0.256123675,0.48910579,0.033223656,0.989261446,0.904493787,0.221275821,1.7337
587,131,1.7272,1.78308,0.691,2,1,1,0.586044507,0.519887621,0.415178007,0.476767178,0.399754629,0.388757673,0.897219946,0.225202405,0.803877827,0.452879676,0.053097657,1.7145
588,131,1.7272,1.78308,0.691,2,2,1,0.906754799,0.658512577,0.212257908,0.290916063,0.028748397,0.664220294,0.860948778,0.529217767,0.280580686,0.07415519,0.615186413,1.6764
589,132,1.7272,1.7968,0.6937,2,1,1,0.443783895,0.459351178,0.750923645,0.568363675,0.681346342,0.928779843,0.684782139,0.338242014,0.30285709,0.797012161,0.3870127,1.6764
590,132,1.7272,1.7968,0.6937,2,2,0,0.858980921,0.763047611,0.586738572,0.962371102,0.425829349,0.89028819,0.040619718,0.985649493,0.156934792,0.227253602,0.332740176,1.75565
591,133,1.7272,1.7968,0.6937,7,1,1,0.516070987,0.530984944,0.775095986,0.884665102,0.954481671,0.032009201,0.691898806,0.344732212,0.827363583,0.7683923,0.33833583,1.82118
592,133,1.7272,1.7968,0.6937,7,2,1,0.042474521,0.020080334,0.729734502,0.819688167,0.386913303,0.197721265,0.237402328,0.871108392,0.043255874,0.24580975,0.828177666,1.8161
593,133,1.7272,1.7968,0.6937,7,3,1,0.459492948,0.609214412,0.86195598,0.495275166,0.456277185,0.401821162,0.573227701,0.852507205,0.526362868,0.60372092,0.279090219,1.79578
594,133,1.7272,1.7968,0.6937,7,4,1,0.237948833,0.255312449,0.513155991,0.14441255,0.77384763,0.042094992,0.230056073,0.730053807,0.776752246,0.956065801,0.847108445,1.6637
595,133,1.7272,1.7968,0.6937,7,5,0,0.646639955,0.3070967,0.382404972,0.502750733,0.869797255,0.764762906,0.05573579,0.529880548,0.742933442,0.996413834,0.789479452,1.82423
596,133,1.7272,1.7968,0.6937,7,6,0,0.335825027,0.255054597,0.973607048,0.740543579,0.028671007,0.794960093,0.091062345,0.315678184,0.08069608,0.047530925,0.476762154,1.78857
597,133,1.7272,1.7968,0.6937,7,7,0,0.768234317,0.203650011,0.361759026,0.711442281,0.403979916,0.548570165,0.715190045,0.454791994,0.049214818,0.380391623,0.826731812,1.68707
598,134,1.7272,1.78308,0.691,4,1,1,0.407720978,0.365162903,0.564233582,0.756834541,0.47505843,0.82176208,0.318450786,0.332178233,0.617511812,0.017808075,0.277376954,1.8288
599,134,1.7272,1.78308,0.691,4,2,1,0.284877325,0.144562288,0.522471595,0.156870526,0.771891736,0.049638841,0.38875536,0.332429113,0.300775883,0.746114814,0.048204131,1.8288
600,134,1.7272,1.78308,0.691,4,3,0,0.452971686,0.809452251,0.119296345,0.193616768,0.723165423,0.174308964,0.979270639,0.163182748,0.888082665,0.047585937,0.640163625,1.86538
601,134,1.7272,1.78308,0.691,4,4,0,0.691608498,0.553071691,0.29835866,0.583766603,0.119333724,0.389725236,0.688536926,0.79741922,0.453127385,0.101176921,0.012117463,1.81051
602,135,1.7399,1.78308,0.6935,8,1,1,0.45979405,0.376189122,0.372095385,0.201492094,0.955710886,0.827067731,0.342178907,0.025423462,0.162512916,0.648318748,0.094474561,1.75768
603,135,1.7399,1.78308,0.6935,8,2,1,0.440701882,0.980787433,0.845266693,0.676298345,0.789938757,0.904367168,0.516143234,0.518501785,0.918313974,0.016304348,0.525872334,1.7272
604,135,1.7399,1.78308,0.6935,8,3,1,0.211754792,0.731214604,0.933698566,0.952334073,0.170300378,0.921654056,0.037466048,0.051828885,0.649072864,0.561475963,0.317692579,1.6764
605,135,1.7399,1.78308,0.6935,8,4,1,0.974093338,0.608536047,0.49274261,0.252420717,0.365106224,0.72417532,0.501687629,0.298015249,0.72033105,0.370031232,0.235130212,1.6764
606,135,1.7399,1.78308,0.6935,8,5,0,0.583384208,0.714178802,0.291259639,0.881299913,0.66272003,0.549852252,0.935597454,0.844660322,0.404593125,0.819500182,0.219813581,1.70078
607,135,1.7399,1.78308,0.6935,8,6,0,0.445867823,0.223037971,0.438476677,0.473729363,0.999894246,0.756125874,0.067718145,0.368308392,0.547822903,0.660458349,0.946318031,1.68707
608,135,1.7399,1.78308,0.6935,8,7,0,0.572329888,0.677802971,0.910514642,0.11394132,0.58814892,0.48833281,0.109341439,0.658564018,0.238134889,0.004910638,0.97157283,1.67335
609,135,1.7399,1.78308,0.6935,8,8,0,0.096770999,0.594869534,0.399748214,0.06551851,0.037550318,0.995738082,0.798975836,0.952345697,0.826086644,0.808824566,0.12055377,1.64592
610,136,1.7399,1.78308,0.6935,8,1,1,0.155482938,0.821546703,0.663902047,0.609413341,0.552905859,0.815057442,0.83345399,0.621962878,0.155452139,0.773482889,0.370508344,1.8288
611,136,1.7399,1.78308,0.6935,8,2,1,0.320290363,0.275799983,0.919031765,0.668527143,0.207649557,0.527793085,0.077059984,0.00989872,0.669263629,0.232848586,0.459658032,1.7907
612,136,1.7399,1.78308,0.6935,8,3,1,0.650543767,0.210895111,0.112877865,0.340983914,0.885583331,0.255784588,0.297442361,0.97784067,0.622853759,0.898142026,0.489519735,1.74498
613,136,1.7399,1.78308,0.6935,8,4,1,0.880879914,0.46254436,0.237128159,0.362588267,0.192436309,0.595650996,0.160919377,0.149715496,0.27620782,0.484973335,0.478738196,1.7399
614,136,1.7399,1.78308,0.6935,8,5,1,0.324791909,0.81639189,0.905774344,0.263080506,0.411078346,0.114611487,0.602643694,0.663368881,0.555846739,0.244151109,0.192454291,1.71958
615,136,1.7399,1.78308,0.6935,8,6,0,0.743278766,0.423338688,0.968409848,0.406335266,0.798261141,0.763160905,0.771438849,0.155640238,0.786893267,0.773098751,0.571688255,1.75565
616,136,1.7399,1.78308,0.6935,8,7,0,0.295943716,0.483513586,0.824722588,0.973949468,0.987831059,0.624870337,0.026176109,0.093457534,0.026435552,0.033923,0.599902991,1.74193
617,136,1.7399,1.78308,0.6935,8,8,0,0.581614708,0.118398179,0.501439077,0.472551438,0.498860413,0.20810678,0.515840077,0.131655199,0.584820385,0.234632875,0.018612032,1.72822
618,136,1.7272,1.75565,0.6856,10,1,1,0.490252411,0.608510197,0.680251761,0.65497527,0.106452861,0.070099283,0.545269761,0.601395802,0.071488475,0.974223065,0.412871803,1.8034
619,136,1.7272,1.75565,0.6856,10,2,1,0.07709445,0.497271393,0.376755241,0.820802621,0.08358386,0.738194807,0.940406627,0.244124878,0.694492111,0.437883253,0.014969397,1.7272
620,136,1.7272,1.75565,0.6856,10,3,1,0.913691214,0.005955219,0.111762536,0.905588791,0.869791245,0.09511359,0.358159933,0.135734822,0.810501794,0.514030605,0.177464322,1.7272
621,136,1.7272,1.75565,0.6856,10,4,1,0.969295381,0.263736855,0.523785674,0.180569883,0.692659446,0.9203075,0.473719368,0.319252523,0.107205911,0.530549819,0.687127232,1.7018
622,136,1.7272,1.75565,0.6856,10,5,0,0.679269334,0.662205132,0.697911541,0.642654384,0.249922449,0.939344568,0.198970173,0.249495427,0.837768641,0.335224447,0.467146693,1.78308
623,136,1.7272,1.75565,0.6856,10,6,0,0.286941324,0.446651145,0.826289764,0.002210162,0.409814518,0.747013263,0.72481917,0.615291615,0.554780147,0.351380659,0.669607103,1.75565
624,136,1.7272,1.75565,0.6856,10,7,0,0.074297971,0.051422041,0.988720548,0.745263457,0.283334727,0.460220863,0.215318425,0.210723179,0.644567452,0.703600079,0.000435976,1.72822
625,136,1.7272,1.75565,0.6856,10,8,0,0.023102124,0.100244404,0.262044213,0.250071257,0.23440573,0.803108824,0.011377051,0.626935715,0.042912998,0.658612249,0.746744233,1.72822
626,136,1.7272,1.75565,0.6856,10,9,0,0.774466991,0.707093884,0.861672096,0.61023618,0.884685001,0.961720994,0.114435231,0.275290153,0.016971934,0.569981916,0.695036336,1.70078
627,136,1.7272,1.75565,0.6856,10,10,0,0.517862936,0.156216586,0.957605692,0.41941347,0.738689025,0.821464236,0.797662326,0.552500698,0.486821006,0.887480981,0.360970893,1.67335
628,137,1.7272,1.75565,0.6856,4,1,1,0.885905004,0.530984164,0.573203693,0.699294825,0.067525786,0.233321202,0.695200883,0.5449189,0.213327924,0.896711357,0.334891349,1.6764
629,137,1.7272,1.75565,0.6856,4,2,1,0.380131001,0.72303555,0.997421451,0.261307603,0.140754494,0.710994909,0.913397094,0.177029226,0.290824963,0.274499961,0.183669289,1.6002
630,137,1.7272,1.75565,0.6856,4,3,0,0.616675633,0.092155708,0.425560258,0.106466203,0.220690398,0.391518392,0.137386172,0.976574462,0.309242767,0.029155338,0.972441652,1.7968
631,137,1.7272,1.75565,0.6856,4,4,0,0.952909854,0.393230985,0.980635336,0.08083281,0.234576752,0.481659835,0.669667113,0.027253991,0.379788252,0.662777496,0.540761164,1.70078
632,138,1.7272,1.75565,0.6856,5,1,1,0.581205463,0.092292454,0.491065494,0.899725604,0.390019878,0.774403454,0.513158259,0.760204197,0.244818714,0.538376489,0.053772003,1.80848
633,138,1.7272,1.75565,0.6856,5,2,1,0.902566249,0.387959077,0.692485473,0.615838427,0.479491377,0.881663917,0.490440851,0.180613259,0.058753748,0.037611564,0.340402447,1.80848
634,138,1.7272,1.75565,0.6856,5,3,1,0.550101135,0.888395749,0.403340027,0.772746006,0.045819584,0.288062373,0.619314368,0.694189049,0.283773918,0.235575546,0.639742999,1.7526
635,138,1.7272,1.75565,0.6856,5,4,1,0.68710251,0.988342236,0.043180897,0.458400904,0.276039461,0.84808224,0.071560959,0.47785869,0.756048443,0.645442931,0.96008942,1.7399
636,138,1.7272,1.75565,0.6856,5,5,0,0.490413671,0.962824494,0.605213622,0.04923832,0.297576833,0.713057485,0.816851003,0.098753923,0.262234378,0.595233615,0.047310261,1.7145
637,139,1.7272,1.76936,0.6883,1,1,0,0.000128036,0.156907707,0.539957034,0.44417036,0.10230554,0.005147108,0.338858542,0.080427334,0.066563639,0.040626322,0.861958468,1.70078
638,140,1.7272,1.75565,0.6856,10,1,1,0.655362458,0.663118707,0.831130985,0.459984706,0.510764732,0.243264472,0.004390107,0.531510215,0.833497191,0.766893681,0.46755716,1.7526
639,140,1.7272,1.75565,0.6856,10,2,1,0.531779726,0.323331025,0.520700651,0.759547208,0.559690003,0.519913464,0.470329525,0.823245707,0.820280215,0.130096442,0.93577581,1.7018
640,140,1.7272,1.75565,0.6856,10,3,1,0.908173137,0.914151377,0.659831285,0.786897899,0.09718644,0.181580927,0.078448197,0.175240655,0.736847982,0.327999124,0.231454767,1.6764
641,140,1.7272,1.75565,0.6856,10,4,0,0.688830778,0.269839327,0.349167777,0.347613573,0.721591616,0.082262442,0.350793062,0.150276674,0.496557627,0.274480367,0.159248493,1.81051
642,140,1.7272,1.75565,0.6856,10,5,0,0.885011711,0.639540644,0.381555776,0.333663073,0.259195998,0.229436387,0.98308763,0.773116793,0.511231945,0.170127128,0.512557909,1.81051
643,140,1.7272,1.75565,0.6856,10,6,0,0.897475449,0.472735653,0.688376291,0.998890602,0.249225401,0.261458252,0.61784382,0.667316528,0.596174886,0.58810178,0.774728352,1.78308
644,140,1.7272,1.75565,0.6856,10,7,0,0.597994468,0.43727296,0.407514575,0.185296182,0.645402181,0.582965204,0.231623511,0.167783819,0.411958782,0.323178745,0.626826756,1.78308
645,140,1.7272,1.75565,0.6856,10,8,0,0.438399904,0.922786456,0.777895648,0.969393223,0.374250309,0.439535185,0.341358046,0.179674159,0.39237917,0.201475491,0.919994002,1.78308
646,140,1.7272,1.75565,0.6856,10,9,0,0.247838738,0.638644017,0.483224933,0.389362488,0.018384387,0.292539425,0.451068401,0.915237013,0.370842759,0.369927821,0.458333342,1.75565
647,140,1.7272,1.75565,0.6856,10,10,0,0.821792629,0.059822831,0.405408652,0.012345685,0.878096066,0.7059827,0.901981128,0.879166667,0.92516389,0.379377979,0.598544815,1.72822
648,141,1.7272,1.72822,0.6802,8,1,1,0.552412494,0.836352167,0.12468622,0.738500843,0.560666175,0.099250335,0.08372624,0.183330363,0.109402303,0.997710388,0.853459567,1.7907
649,141,1.7272,1.72822,0.6802,8,2,1,0.134109921,0.026935378,0.209539118,0.660017315,0.039499487,0.422380489,0.719081516,0.911566969,0.224990677,0.610068118,0.932060067,1.778
650,141,1.7272,1.72822,0.6802,8,3,1,0.52804391,0.350514719,0.527960969,0.316151807,0.414535792,0.553178878,0.444304286,0.220519237,0.526691154,0.012927665,0.952206242,1.7272
651,141,1.7272,1.72822,0.6802,8,4,1,0.405710368,0.687205024,0.146884135,0.397014334,0.007452959,0.928766094,0.088115203,0.401326724,0.881422662,0.405239623,0.385397491,1.6764
652,141,1.7272,1.72822,0.6802,8,5,1,0.10542672,0.653454936,0.606992833,0.760274971,0.27195446,0.603601463,0.853288848,0.720920133,0.483331097,0.239760504,0.34565338,1.6764
653,141,1.7272,1.72822,0.6802,8,6,0,0.529168008,0.225445586,0.435990414,0.4170127,0.069391477,0.319233418,0.647694856,0.888783164,0.635985149,0.76244465,0.640343196,1.81051
654,141,1.7272,1.72822,0.6802,8,7,0,0.027876887,0.200231868,0.676088985,0.699251229,0.914874733,0.983504265,0.462886836,0.005097316,0.255621942,0.144361978,0.946542642,1.70078
655,141,1.7272,1.72822,0.6802,8,8,0,0.81488325,0.630797104,0.176100707,0.155078956,0.191156725,0.584171879,0.028747012,0.431392889,0.449974356,0.483324317,0.200125106,1.68707
656,142,1.7399,1.74193,0.6854,4,1,1,0.709174748,0.828558073,0.303926203,0.610646279,0.866728459,0.613164281,0.341110562,0.149760379,0.846663993,0.331242886,0.636486707,1.8669
657,142,1.7399,1.74193,0.6854,4,2,1,0.180896593,0.925596422,0.033167947,0.910457499,0.079841347,0.826699929,0.549318573,0.100217743,0.230953471,0.283437085,0.149770526,1.778
658,142,1.7399,1.74193,0.6854,4,3,1,0.030417558,0.975752516,0.950450155,0.908335426,0.138965949,0.86696372,0.08599034,0.793989566,0.605750844,0.516261833,0.880471485,1.7653
659,142,1.7399,1.74193,0.6854,4,4,0,0.150288022,0.71861387,0.362047459,0.309451533,0.538431018,0.729665912,0.830583818,0.409291377,0.611217812,0.181334519,0.724520459,1.7968
660,143,1.7272,1.72822,0.6802,1,1,1,0.403261397,0.846815885,0.608310524,0.287802907,0.636822351,0.96718179,0.202782065,0.643106836,0.431142976,0.968892295,0.859311804,1.7018
661,144,1.7272,1.72822,0.6802,4,1,1,0.343356784,0.472625703,0.808648444,0.352309163,0.236568278,0.223003658,0.351727704,0.194232085,0.320783441,0.279697811,0.525589335,1.778
662,144,1.7272,1.72822,0.6802,4,2,1,0.916326688,0.699484447,0.347458005,0.377528194,0.664992354,0.863725911,0.345756627,0.661233019,0.041928825,0.345408412,0.534204136,1.7272
663,144,1.7272,1.72822,0.6802,4,3,0,0.04915783,0.148212733,0.70187421,0.15404796,0.832949006,0.111031862,0.692528433,0.013033557,0.868697568,0.12432311,0.85471566,1.76936
664,144,1.7272,1.72822,0.6802,4,4,0,0.153876818,0.943880839,0.204700955,0.237897852,0.666942986,0.029775828,0.953828567,0.491116472,0.360642239,0.739040907,0.086021655,1.75565
665,145,1.7272,1.72822,0.6802,8,1,1,0.538473101,0.322700295,0.454541356,0.688072123,0.251304677,0.542788674,0.369863162,0.820946611,0.718083366,0.905202131,0.287351798,1.8034
666,145,1.7272,1.72822,0.6802,8,2,1,0.500490711,0.741558756,0.196976814,0.093978233,0.946435168,0.438829959,0.212011198,0.34709171,0.79861173,0.557330386,0.290331518,1.7272
667,145,1.7272,1.72822,0.6802,8,3,1,0.470540306,0.391849528,0.551303463,0.934933532,0.746669941,0.552843582,0.412781548,0.213662697,0.057974394,0.228628631,0.631560771,1.6764
668,145,1.7272,1.72822,0.6802,8,4,1,0.822026958,0.984731216,0.909976381,0.673829584,0.971138436,0.409510739,0.894892962,0.513545957,0.612156417,0.951592657,0.540819188,1.6637
669,145,1.7272,1.72822,0.6802,8,5,1,0.424236547,0.100090443,0.369807983,0.851845288,0.37296992,0.272746004,0.18373666,0.458374624,0.137454929,0.334795555,0.806489904,1.651
670,145,1.7272,1.72822,0.6802,8,6,0,0.021061921,0.184133327,0.384405662,0.810506377,0.463089396,0.521511254,0.002632157,0.68939656,0.770352248,0.806757161,0.233264004,1.72822
671,145,1.7272,1.72822,0.6802,8,7,0,0.094030851,0.451971284,0.797047572,0.435610961,0.556449913,0.333222917,0.455717905,0.307084587,0.649240261,0.894191504,0.928645616,1.70078
672,145,1.7272,1.72822,0.6802,8,8,0,0.722368843,0.342117205,0.72924748,0.511482766,0.715060862,0.32247662,0.739854182,0.108369523,0.989641733,0.357768289,0.769771553,1.70078
673,146,1.7272,1.72822,0.6802,6,1,1,0.19957381,0.914966917,0.759956885,0.63537997,0.888834902,0.762477637,0.056291929,0.229706456,0.539829024,0.325054317,0.863036651,1.7018
674,146,1.7272,1.72822,0.6802,6,2,1,0.674040128,0.862394653,0.868338067,0.557660232,0.008993418,0.804529706,0.716537527,0.492573045,0.057850634,0.980137121,0.180675483,1.7018
675,146,1.7272,1.72822,0.6802,6,3,1,0.091002788,0.943481707,0.4846367,0.786532192,0.865478507,0.770223983,0.901203654,0.516509376,0.416549129,0.097315106,0.516994454,1.6764
676,146,1.7272,1.72822,0.6802,6,4,0,0.49218408,0.375024392,0.370800608,0.162887771,0.472173941,0.366541955,0.830343266,0.965214442,0.356582809,0.724921473,0.974400794,1.75565
677,146,1.7272,1.72822,0.6802,6,5,0,0.001189361,0.176238021,0.350621857,0.485362948,0.218076685,0.738665171,0.825541453,0.373080631,0.570850689,0.216498805,0.72274178,1.74193
678,146,1.7272,1.72822,0.6802,6,6,0,0.418602436,0.662128034,0.169895411,0.770648921,0.16022177,0.754809276,0.864168759,0.775833503,0.586684082,0.669707432,0.326407519,1.67335
679,147,1.7399,1.74193,0.6854,1,1,1,0.771776655,0.525555235,0.249693586,0.30712478,0.82713166,0.369412688,0.349513214,0.83533619,0.886858959,0.035108777,0.50764223,1.73228
680,148,1.7272,1.72822,0.6802,1,1,1,0.670803562,0.48236157,0.441372498,0.388746266,0.399603693,0.364563436,0.30465378,0.27198517,0.678910699,0.32096872,0.70428603,1.778
681,149,1.73228,1.74193,0.6839,5,1,1,0.946431637,0.016880166,0.474289719,0.020350952,0.93568427,0.000477498,0.425495588,0.477386416,0.381642715,0.347203659,0.475575691,1.778
682,149,1.73228,1.74193,0.6839,5,2,1,0.744626501,0.670056094,0.237005718,0.219978869,0.149278698,0.789908979,0.6690006,0.019873328,0.03682927,0.027231488,0.81195278,1.7526
683,149,1.73228,1.74193,0.6839,5,3,1,0.221757874,0.589901577,0.734279538,0.956082134,0.041548533,0.659706443,0.911886377,0.104403967,0.731633122,0.820207324,0.993569061,1.7018
684,149,1.73228,1.74193,0.6839,5,4,1,0.492914717,0.45803191,0.101651981,0.414171685,0.512815479,0.928807503,0.902306876,0.395454826,0.170043934,0.117630512,0.857986344,1.6637
685,149,1.73228,1.74193,0.6839,5,5,0,0.322024491,0.193006741,0.052824695,0.900053085,0.086425824,0.728460475,0.178608137,0.623098672,0.900965538,0.780056124,0.026136714,1.76936
686,150,1.7272,1.7145,0.6775,1,1,1,0.571516904,0.324721054,0.742697139,0.037768758,0.640694008,0.931483638,0.89788523,0.440587255,0.415469814,0.160834641,0.871797245,1.7399
687,151,1.74498,1.70078,0.6783,2,1,1,0.196551737,0.760561559,0.744810845,0.266937113,0.302826377,0.194521515,0.391137805,0.797683742,0.473752049,0.845508404,0.820269074,1.71958
688,151,1.74498,1.70078,0.6783,2,2,0,0.719744087,0.195489267,0.703964165,0.877773944,0.321178276,0.981121139,0.224979842,0.19752097,0.374317536,0.525685639,0.115235117,1.69255
689,152,1.7272,1.7145,0.6775,1,1,1,0.789694495,0.37302171,0.624851195,0.071379525,0.044993011,0.117353521,0.403885291,0.58985711,0.911566763,0.160764893,0.383120179,1.6891
690,153,1.7272,1.67335,0.6694,5,1,1,0.956695342,0.832786624,0.91576896,0.472778845,0.716272404,0.121578371,0.019523579,0.274111636,0.144721924,0.680043542,0.310800302,1.7399
691,153,1.7272,1.67335,0.6694,5,2,1,0.985125418,0.849979061,0.751820893,0.094814594,0.542631647,0.746511971,0.908290859,0.050002203,0.265809792,0.14247925,0.817130319,1.7272
692,153,1.7272,1.67335,0.6694,5,3,1,0.813836876,0.151763881,0.665394417,0.923567194,0.278970247,0.63371341,0.887872927,0.381168879,0.966231726,0.397432407,0.781470282,1.6256
693,153,1.7272,1.67335,0.6694,5,4,0,0.33425445,0.756322817,0.052477306,0.820803636,0.410987246,0.534736814,0.301665001,0.866614348,0.438951971,0.424646809,0.604591534,1.74193
694,153,1.7272,1.67335,0.6694,5,5,0,0.173347094,0.208855153,0.228929104,0.344221596,0.431213739,0.912796458,0.75976618,0.218227319,0.258685313,0.601904272,0.461016177,1.72822
695,154,1.7272,1.65141,0.66508,1,1,1,0.216153084,0.967466167,0.273287586,0.131432288,0.675869232,0.979445309,0.401090353,0.450513958,0.862677194,0.380590253,0.488054614,1.69418
696,155,1.7272,1.64592,0.664,7,1,1,0.056985551,0.658531081,0.573852842,0.72410049,0.181654494,0.821359516,0.967646615,0.659829904,0.565723701,0.065754194,0.669413116,1.6256
697,155,1.7272,1.64592,0.664,7,2,0,0.945062069,0.657708371,0.195808384,0.14439349,0.45737712,0.467114809,0.22062471,0.134485777,0.895224926,0.773444669,0.053223797,1.67335
698,155,1.7272,1.64592,0.664,7,3,0,0.80947965,0.785851171,0.386840539,0.518717233,0.211948954,0.769354911,0.57977839,0.005978377,0.795303564,0.716467776,0.303671622,1.67335
699,155,1.7272,1.64592,0.664,7,4,0,0.640493133,0.139905114,0.037080765,0.726446646,0.832555054,0.744251713,0.913801835,0.064632635,0.193113103,0.254931855,0.139893835,1.64592
700,155,1.7272,1.64592,0.664,7,5,0,0.714169607,0.288974607,0.626214558,0.107851845,0.597252358,0.961953327,0.104784166,0.635055445,0.681822815,0.014844511,0.203369933,1.64592
701,155,1.7272,1.64592,0.664,7,6,0,0.995840974,0.642129025,0.980023447,0.311172321,0.63403137,0.969059762,0.721972322,0.155996033,0.391517189,0.43597677,0.246828258,1.64592
702,155,1.7272,1.64592,0.664,7,7,0,0.965455195,0.890988514,0.372937967,0.550081595,0.813107279,0.713857705,0.339730924,0.769558499,0.407985514,0.318422063,0.133554511,1.53619
703,156,1.7272,1.64592,0.664,4,1,1,0.925661571,0.626133453,0.955474101,0.632247356,0.242505182,0.180195616,0.848024725,0.737351972,0.79598697,0.292635362,0.173335886,1.7145
704,156,1.7272,1.64592,0.664,4,2,1,0.03603909,0.874317508,0.915675547,0.095996011,0.185851213,0.496619801,0.658786395,0.900353844,0.975104309,0.530736904,0.087554234,1.7018
705,156,1.7272,1.64592,0.664,4,3,1,0.393374008,0.212029679,0.71037418,0.863668901,0.375479074,0.606189415,0.43331554,0.135158232,0.081639478,0.261526175,0.019879798,1.6891
706,156,1.7272,1.64592,0.664,4,4,0,0.398521596,0.45606667,0.944751186,0.653625076,0.413701878,0.755540425,0.849598655,0.87930311,0.887981253,0.995204087,0.27381654,1.64592
707,157,1.7399,1.61849,0.6611,1,1,1,0.645570535,0.300194639,0.668438569,0.161517933,0.216934617,0.202593903,0.734584755,0.400585728,0.59607701,0.27029849,0.81916476,1.7526
708,158,1.7272,1.61849,0.6586,10,1,1,0.130858523,0.988116667,0.124319792,0.338698289,0.87381461,0.47965735,0.50291285,0.395651151,0.30905057,0.263071766,0.349594545,1.7272
709,158,1.7272,1.61849,0.6586,10,2,1,0.359858222,0.598292422,0.29664837,0.030692898,0.531691249,0.621596496,0.423317175,0.80327494,0.42643833,0.460545952,0.651099745,1.651
710,158,1.7272,1.61849,0.6586,10,3,1,0.859336035,0.440770446,0.53384576,0.203326935,0.274866274,0.306261722,0.059395013,0.351577296,0.888353135,0.30068445,0.465607322,1.64338
711,158,1.7272,1.61849,0.6586,10,4,1,0.781919991,0.512759783,0.35194155,0.503778884,0.174506275,0.876286982,0.691230012,0.636749292,0.528667018,0.127690079,0.386771631,1.6256
712,158,1.7272,1.61849,0.6586,10,5,1,0.264747267,0.26877414,0.28567341,0.284807319,0.666867025,0.826274048,0.71650471,0.089046231,0.206082148,0.847373033,0.975187224,1.6256
713,158,1.7272,1.61849,0.6586,10,6,1,0.036228763,0.540550948,0.99428254,0.355712444,0.670599139,0.776369601,0.400107978,0.929837364,0.016037284,0.457350247,0.855847913,1.6002
714,158,1.7272,1.61849,0.6586,10,7,0,0.963253201,0.044208662,0.195163986,0.26598592,0.1936813,0.388549115,0.863092721,0.912818021,0.996368401,0.307896802,0.362081496,1.78308
715,158,1.7272,1.61849,0.6586,10,8,0,0.97397058,0.546412152,0.771878616,0.750305374,0.6760551,0.758101585,0.269193084,0.383580661,0.952694215,0.571907133,0.271419388,1.78308
716,158,1.7272,1.61849,0.6586,10,9,0,0.811575543,0.146975582,0.844114623,0.882335517,0.977628969,0.150495486,0.705984102,0.950555512,0.523793392,0.296350489,0.969357897,1.70078
717,158,1.7272,1.61849,0.6586,10,10,0,0.342016679,0.91269143,0.913717052,0.143449213,0.63043076,0.541032823,0.105657371,0.473475847,0.661570934,0.312775287,0.861424528,1.67335
718,159,1.7018,1.816,0.69248,5,1,1,0.95309547,0.811041042,0.28657603,0.571758657,0.995317831,0.919204501,0.18512888,0.484511063,0.960172387,0.786339737,0.334315532,1.84658
719,159,1.7018,1.816,0.69248,5,2,1,0.632104339,0.751419537,0.88931531,0.866740113,0.119672122,0.152774332,0.749309536,0.293373494,0.511754984,0.129378675,0.972018866,1.84658
720,159,1.7018,1.816,0.69248,5,3,1,0.934921814,0.024926395,0.319003564,0.202505776,0.631191966,0.514764499,0.508939081,0.811280239,0.461377384,0.613173555,0.10498379,1.8161
721,159,1.7018,1.816,0.69248,5,4,0,0.77233281,0.349841031,0.508921638,0.449680063,0.538067199,0.494892329,0.541491007,0.294663178,0.572684561,0.902157153,0.327670683,1.7968
